java A1_G6_t1 ./database/groceries.csv 0.15
[soda] 0.17437722419928825
[63, 54] 0.0106
[47, 70] 0.0106
[33, 85] 0.0106
[67, 51] 0.0106
[34, 85] 0.0106
[56, 64] 0.0106
[44, 77] 0.0106
[66, 56] 0.0106
[33, 89] 0.0106
[25, 98] 0.0106
[58, 69] 0.0106
[83, 40] 0.0106
[81, 42] 0.0106
[95, 32] 0.0106
[62, 65] 0.0106
[58, 70] 0.0106
[34, 96] 0.0106
[47, 85] 0.0106
[66, 67] 0.0106
[88, 47] 0.0106
[38, 98] 0.0106
[70, 62] 0.0106
[44, 90] 0.0106
[47, 92] 0.0106
[58, 83] 0.0106
[56, 86] 0.0106
[47, 96] 0.0106
[59, 86] 0.0106
[99, 47] 0.0106
[91, 51] 0.0106
[80, 65] 0.0106
[82, 65] 0.0106
[68, 85] 0.0106
[66, 89] 0.0106
[90, 61] 0.0106
[70, 85] 0.0106
[61, 95] 0.0106
[80, 76] 0.0106
[95, 65] 0.0106
[62, 98] 0.0106
[90, 74] 0.0106
[92, 73] 0.0106
[70, 95] 0.0106
[83, 84] 0.0106
[94, 73] 0.0106
[88, 82] 0.0106
[85, 87] 0.0106
[91, 83] 0.0106
[89, 91] 0.0106
[84, 96] 0.0106
[91, 96] 0.0106
[8, 9] 0.0107
[34, 100] 0.0107
[45, 100] 0.0107
[100, 51] 0.0107
[56, 100] 0.0107
[7, 10] 0.0107
[6, 19] 0.0107
[23, 5] 0.0107
[25, 5] 0.0107
[1, 31] 0.0107
[4, 32] 0.0107
[35, 3] 0.0107
[33, 8] 0.0107
[35, 8] 0.0107
[2, 42] 0.0107
[44, 8] 0.0107
[48, 5] 0.0107
[3, 50] 0.0107
[7, 54] 0.0107
[8, 61] 0.0107
[2, 74] 0.0107
[4, 73] 0.0107
[8, 70] 0.0107
[79, 4] 0.0107
[78, 7] 0.0107
[7, 94] 0.0107
[4, 97] 0.0107
[8, 95] 0.0107
[99, 6] 0.0107
[16, 10] 0.0107
[12, 14] 0.0107
[28, 10] 0.0107
[25, 19] 0.0107
[17, 30] 0.0107
[13, 36] 0.0107
[18, 32] 0.0107
[34, 16] 0.0107
[23, 32] 0.0107
[25, 30] 0.0107
[34, 25] 0.0107
[19, 40] 0.0107
[39, 20] 0.0107
[14, 47] 0.0107
[19, 42] 0.0107
[27, 39] 0.0107
[12, 53] 0.0107
[16, 50] 0.0107
[37, 30] 0.0107
[29, 42] 0.0107
[35, 37] 0.0107
[56, 18] 0.0107
[57, 19] 0.0107
[38, 39] 0.0107
[20, 53] 0.0107
[15, 61] 0.0107
[47, 30] 0.0107
[35, 43] 0.0107
[28, 52] 0.0107
[34, 47] 0.0107
[45, 37] 0.0107
[24, 59] 0.0107
[58, 26] 0.0107
[69, 16] 0.0107
[40, 42] 0.0107
[14, 70] 0.0107
[23, 62] 0.0107
[55, 30] 0.0107
[10, 76] 0.0107
[46, 43] 0.0107
[22, 68] 0.0107
[29, 62] 0.0107
[47, 48] 0.0107
[58, 39] 0.0107
[81, 10] 0.0107
[11, 81] 0.0107
[50, 42] 0.0107
[11, 82] 0.0107
[24, 71] 0.0107
[35, 62] 0.0107
[14, 83] 0.0107
[78, 20] 0.0107
[37, 61] 0.0107
[36, 64] 0.0107
[66, 34] 0.0107
[19, 82] 0.0107
[29, 72] 0.0107
[34, 67] 0.0107
[15, 87] 0.0107
[44, 61] 0.0107
[36, 70] 0.0107
[22, 85] 0.0107
[46, 61] 0.0107
[56, 51] 0.0107
[25, 83] 0.0107
[16, 92] 0.0107
[23, 86] 0.0107
[66, 46] 0.0107
[27, 87] 0.0107
[22, 90] 0.0107
[50, 64] 0.0107
[61, 54] 0.0107
[25, 91] 0.0107
[73, 43] 0.0107
[62, 54] 0.0107
[90, 29] 0.0107
[67, 52] 0.0107
[68, 52] 0.0107
[48, 72] 0.0107
[39, 82] 0.0107
[49, 73] 0.0107
[55, 69] 0.0107
[77, 48] 0.0107
[68, 58] 0.0107
[51, 74] 0.0107
[55, 72] 0.0107
[52, 75] 0.0107
[45, 84] 0.0107
[55, 79] 0.0107
[77, 57] 0.0107
[99, 37] 0.0107
[70, 64] 0.0107
[84, 53] 0.0107
[52, 85] 0.0107
[85, 53] 0.0107
[62, 76] 0.0107
[53, 86] 0.0107
[69, 71] 0.0107
[67, 78] 0.0107
[95, 51] 0.0107
[51, 97] 0.0107
[85, 64] 0.0107
[84, 74] 0.0107
[67, 94] 0.0107
[66, 96] 0.0107
[99, 67] 0.0107
[71, 96] 0.0107
[81, 86] 0.0107
[78, 95] 0.0107
[99, 80] 0.0107
[92, 96] 0.0107
[94, 98] 0.0107
[95, 97] 0.0107
[96, 97] 0.0107
[2, 5] 0.0108
[3, 7] 0.0108
[7, 9] 0.0108
[16, 7] 0.0108
[6, 32] 0.0108
[39, 7] 0.0108
[3, 47] 0.0108
[9, 52] 0.0108
[8, 54] 0.0108
[56, 7] 0.0108
[8, 63] 0.0108
[67, 6] 0.0108
[69, 6] 0.0108
[8, 71] 0.0108
[7, 85] 0.0108
[4, 91] 0.0108
[2, 94] 0.0108
[14, 17] 0.0108
[22, 12] 0.0108
[14, 26] 0.0108
[24, 19] 0.0108
[11, 32] 0.0108
[24, 21] 0.0108
[33, 15] 0.0108
[27, 29] 0.0108
[39, 18] 0.0108
[39, 19] 0.0108
[36, 21] 0.0108
[26, 32] 0.0108
[27, 32] 0.0108
[23, 39] 0.0108
[10, 54] 0.0108
[34, 30] 0.0108
[35, 30] 0.0108
[44, 21] 0.0108
[56, 10] 0.0108
[58, 18] 0.0108
[23, 52] 0.0108
[15, 64] 0.0108
[36, 43] 0.0108
[39, 42] 0.0108
[55, 28] 0.0108
[33, 52] 0.0108
[34, 51] 0.0108
[17, 71] 0.0108
[66, 23] 0.0108
[23, 68] 0.0108
[48, 43] 0.0108
[39, 54] 0.0108
[79, 17] 0.0108
[84, 10] 0.0108
[33, 62] 0.0108
[68, 32] 0.0108
[33, 69] 0.0108
[39, 64] 0.0108
[67, 36] 0.0108
[89, 16] 0.0108
[89, 19] 0.0108
[80, 20] 0.0108
[63, 43] 0.0108
[13, 94] 0.0108
[25, 84] 0.0108
[18, 93] 0.0108
[37, 74] 0.0108
[46, 68] 0.0108
[45, 69] 0.0108
[18, 97] 0.0108
[67, 48] 0.0108
[90, 20] 0.0108
[34, 80] 0.0108
[96, 20] 0.0108
[63, 53] 0.0108
[56, 61] 0.0108
[35, 84] 0.0108
[58, 61] 0.0108
[79, 41] 0.0108
[29, 91] 0.0108
[48, 76] 0.0108
[29, 95] 0.0108
[60, 62] 0.0108
[61, 63] 0.0108
[40, 86] 0.0108
[45, 82] 0.0108
[46, 82] 0.0108
[57, 71] 0.0108
[47, 81] 0.0108
[44, 84] 0.0108
[79, 51] 0.0108
[44, 86] 0.0108
[54, 76] 0.0108
[48, 86] 0.0108
[69, 65] 0.0108
[39, 98] 0.0108
[71, 63] 0.0108
[83, 53] 0.0108
[77, 64] 0.0108
[58, 86] 0.0108
[55, 89] 0.0108
[88, 59] 0.0108
[60, 82] 0.0108
[70, 74] 0.0108
[61, 84] 0.0108
[71, 75] 0.0108
[66, 82] 0.0108
[88, 67] 0.0108
[95, 62] 0.0108
[74, 85] 0.0108
[63, 97] 0.0108
[99, 62] 0.0108
[69, 96] 0.0108
[92, 71] 0.0108
[97, 86] 0.0108
[93, 97] 0.0108
[100, 3] 0.0108
[22, 100] 0.0109
[100, 30] 0.0109
[100, 84] 0.0109
[5, 17] 0.0109
[3, 25] 0.0109
[22, 6] 0.0109
[8, 21] 0.0109
[26, 8] 0.0109
[6, 30] 0.0109
[33, 6] 0.0109
[3, 37] 0.0109
[35, 7] 0.0109
[3, 43] 0.0109
[45, 8] 0.0109
[3, 53] 0.0109
[55, 7] 0.0109
[66, 8] 0.0109
[7, 73] 0.0109
[9, 72] 0.0109
[7, 75] 0.0109
[2, 84] 0.0109
[89, 2] 0.0109
[9, 86] 0.0109
[89, 7] 0.0109
[89, 8] 0.0109
[7, 96] 0.0109
[12, 15] 0.0109
[22, 21] 0.0109
[22, 24] 0.0109
[26, 21] 0.0109
[11, 36] 0.0109
[36, 15] 0.0109
[37, 18] 0.0109
[27, 28] 0.0109
[30, 20] 0.0109
[23, 31] 0.0109
[45, 10] 0.0109
[22, 34] 0.0109
[22, 35] 0.0109
[33, 26] 0.0109
[13, 51] 0.0109
[23, 45] 0.0109
[17, 52] 0.0109
[13, 58] 0.0109
[25, 48] 0.0109
[15, 59] 0.0109
[47, 29] 0.0109
[50, 21] 0.0109
[51, 21] 0.0109
[34, 40] 0.0109
[24, 52] 0.0109
[36, 40] 0.0109
[34, 43] 0.0109
[58, 20] 0.0109
[33, 48] 0.0109
[18, 65] 0.0109
[59, 29] 0.0109
[62, 21] 0.0109
[16, 74] 0.0109
[39, 51] 0.0109
[38, 52] 0.0109
[28, 65] 0.0109
[56, 38] 0.0109
[63, 31] 0.0109
[74, 20] 0.0109
[14, 81] 0.0109
[32, 65] 0.0109
[26, 71] 0.0109
[25, 72] 0.0109
[56, 42] 0.0109
[38, 61] 0.0109
[24, 75] 0.0109
[48, 51] 0.0109
[57, 43] 0.0109
[23, 78] 0.0109
[19, 83] 0.0109
[17, 85] 0.0109
[49, 54] 0.0109
[69, 39] 0.0109
[50, 53] 0.0109
[52, 53] 0.0109
[62, 43] 0.0109
[17, 91] 0.0109
[35, 73] 0.0109
[58, 50] 0.0109
[67, 42] 0.0109
[49, 62] 0.0109
[35, 76] 0.0109
[33, 79] 0.0109
[18, 94] 0.0109
[26, 86] 0.0109
[26, 87] 0.0109
[15, 98] 0.0109
[91, 20] 0.0109
[82, 30] 0.0109
[80, 32] 0.0109
[60, 54] 0.0109
[85, 32] 0.0109
[33, 86] 0.0109
[47, 72] 0.0109
[23, 97] 0.0109
[57, 64] 0.0109
[38, 84] 0.0109
[49, 75] 0.0109
[89, 36] 0.0109
[99, 28] 0.0109
[72, 54] 0.0109
[34, 93] 0.0109
[77, 51] 0.0109
[88, 42] 0.0109
[35, 97] 0.0109
[69, 63] 0.0109
[57, 76] 0.0109
[48, 85] 0.0109
[56, 78] 0.0109
[55, 80] 0.0109
[96, 42] 0.0109
[46, 93] 0.0109
[45, 98] 0.0109
[67, 79] 0.0109
[68, 79] 0.0109
[89, 59] 0.0109
[71, 74] 0.0109
[88, 61] 0.0109
[77, 75] 0.0109
[58, 97] 0.0109
[94, 61] 0.0109
[82, 73] 0.0109
[82, 76] 0.0109
[73, 86] 0.0109
[97, 64] 0.0109
[79, 82] 0.0109
[92, 74] 0.0109
[71, 97] 0.0109
[94, 85] 0.0109
[98, 87] 0.0109
[92, 97] 0.0109
[100, 92] 0.011
[13, 4] 0.011
[4, 17] 0.011
[4, 18] 0.011
[23, 7] 0.011
[3, 31] 0.011
[7, 30] 0.011
[8, 30] 0.011
[9, 30] 0.011
[4, 42] 0.011
[2, 49] 0.011
[4, 48] 0.011
[57, 4] 0.011
[59, 7] 0.011
[1, 62] 0.011
[1, 65] 0.011
[2, 65] 0.011
[3, 65] 0.011
[4, 65] 0.011
[3, 69] 0.011
[66, 7] 0.011
[69, 7] 0.011
[3, 92] 0.011
[90, 8] 0.011
[6, 97] 0.011
[99, 8] 0.011
[13, 26] 0.011
[12, 29] 0.011
[26, 18] 0.011
[28, 19] 0.011
[22, 26] 0.011
[34, 18] 0.011
[33, 19] 0.011
[21, 32] 0.011
[26, 30] 0.011
[45, 18] 0.011
[13, 50] 0.011
[11, 55] 0.011
[58, 10] 0.011
[28, 40] 0.011
[35, 36] 0.011
[46, 27] 0.011
[35, 42] 0.011
[16, 64] 0.011
[37, 43] 0.011
[56, 26] 0.011
[68, 16] 0.011
[25, 59] 0.011
[56, 29] 0.011
[51, 30] 0.011
[61, 21] 0.011
[12, 71] 0.011
[68, 21] 0.011
[33, 56] 0.011
[18, 73] 0.011
[45, 47] 0.011
[69, 26] 0.011
[82, 10] 0.011
[15, 80] 0.011
[22, 73] 0.011
[27, 70] 0.011
[36, 63] 0.011
[67, 38] 0.011
[77, 29] 0.011
[80, 21] 0.011
[51, 54] 0.011
[42, 65] 0.011
[57, 51] 0.011
[21, 87] 0.011
[46, 62] 0.011
[44, 64] 0.011
[45, 64] 0.011
[39, 71] 0.011
[44, 67] 0.011
[57, 58] 0.011
[67, 49] 0.011
[78, 39] 0.011
[58, 59] 0.011
[70, 42] 0.011
[33, 83] 0.011
[57, 60] 0.011
[67, 50] 0.011
[64, 54] 0.011
[22, 96] 0.011
[86, 32] 0.011
[44, 79] 0.011
[49, 74] 0.011
[79, 48] 0.011
[78, 49] 0.011
[92, 30] 0.011
[93, 30] 0.011
[96, 30] 0.011
[37, 90] 0.011
[40, 87] 0.011
[42, 87] 0.011
[31, 98] 0.011
[89, 41] 0.011
[39, 91] 0.011
[79, 52] 0.011
[36, 96] 0.011
[89, 45] 0.011
[77, 58] 0.011
[59, 76] 0.011
[89, 49] 0.011
[62, 74] 0.011
[56, 81] 0.011
[88, 58] 0.011
[90, 50] 0.011
[72, 74] 0.011
[62, 86] 0.011
[79, 73] 0.011
[57, 96] 0.011
[91, 62] 0.011
[92, 62] 0.011
[94, 62] 0.011
[83, 74] 0.011
[95, 64] 0.011
[83, 76] 0.011
[93, 74] 0.011
[78, 91] 0.011
[97, 75] 0.011
[99, 77] 0.011
[81, 97] 0.011
[89, 90] 0.011
[99, 83] 0.011
[93, 96] 0.011
[14, 3] 0.0111
[14, 7] 0.0111
[2, 19] 0.0111
[9, 20] 0.0111
[4, 29] 0.0111
[38, 7] 0.0111
[3, 58] 0.0111
[57, 6] 0.0111
[66, 3] 0.0111
[3, 91] 0.0111
[6, 90] 0.0111
[8, 94] 0.0111
[12, 18] 0.0111
[15, 16] 0.0111
[14, 21] 0.0111
[19, 20] 0.0111
[22, 17] 0.0111
[23, 18] 0.0111
[14, 28] 0.0111
[10, 32] 0.0111
[19, 30] 0.0111
[37, 19] 0.0111
[11, 42] 0.0111
[16, 40] 0.0111
[37, 20] 0.0111
[22, 37] 0.0111
[13, 48] 0.0111
[19, 43] 0.0111
[11, 56] 0.0111
[33, 35] 0.0111
[19, 53] 0.0111
[55, 19] 0.0111
[51, 20] 0.0111
[21, 54] 0.0111
[22, 53] 0.0111
[23, 53] 0.0111
[12, 65] 0.0111
[25, 53] 0.0111
[57, 21] 0.0111
[11, 67] 0.0111
[59, 21] 0.0111
[46, 39] 0.0111
[48, 39] 0.0111
[11, 76] 0.0111
[16, 71] 0.0111
[45, 42] 0.0111
[19, 71] 0.0111
[14, 76] 0.0111
[19, 74] 0.0111
[50, 43] 0.0111
[31, 64] 0.0111
[17, 81] 0.0111
[66, 32] 0.0111
[25, 74] 0.0111
[45, 58] 0.0111
[12, 91] 0.0111
[74, 31] 0.0111
[16, 90] 0.0111
[11, 97] 0.0111
[13, 95] 0.0111
[22, 87] 0.0111
[69, 40] 0.0111
[16, 95] 0.0111
[68, 43] 0.0111
[99, 13] 0.0111
[29, 84] 0.0111
[29, 85] 0.0111
[69, 49] 0.0111
[81, 31] 0.0111
[70, 43] 0.0111
[72, 42] 0.0111
[52, 63] 0.0111
[38, 80] 0.0111
[49, 71] 0.0111
[23, 98] 0.0111
[38, 87] 0.0111
[39, 86] 0.0111
[70, 51] 0.0111
[35, 91] 0.0111
[45, 81] 0.0111
[63, 64] 0.0111
[45, 85] 0.0111
[46, 85] 0.0111
[68, 64] 0.0111
[38, 94] 0.0111
[36, 97] 0.0111
[91, 43] 0.0111
[61, 74] 0.0111
[93, 42] 0.0111
[61, 76] 0.0111
[52, 87] 0.0111
[65, 76] 0.0111
[69, 73] 0.0111
[90, 52] 0.0111
[92, 50] 0.0111
[97, 54] 0.0111
[99, 52] 0.0111
[55, 97] 0.0111
[59, 96] 0.0111
[61, 97] 0.0111
[77, 89] 0.0111
[82, 86] 0.0111
[96, 76] 0.0111
[91, 80] 0.0111
[91, 81] 0.0111
[99, 86] 0.0111
[91, 95] 0.0111
[91, 98] 0.0111
[100, 19] 0.0112
[100, 93] 0.0112
[2, 18] 0.0112
[17, 7] 0.0112
[18, 8] 0.0112
[3, 26] 0.0112
[3, 30] 0.0112
[36, 7] 0.0112
[9, 43] 0.0112
[48, 8] 0.0112
[58, 7] 0.0112
[4, 60] 0.0112
[7, 63] 0.0112
[68, 8] 0.0112
[8, 76] 0.0112
[8, 80] 0.0112
[9, 93] 0.0112
[7, 97] 0.0112
[11, 17] 0.0112
[12, 17] 0.0112
[13, 16] 0.0112
[18, 19] 0.0112
[26, 17] 0.0112
[14, 43] 0.0112
[35, 25] 0.0112
[25, 37] 0.0112
[30, 31] 0.0112
[20, 43] 0.0112
[21, 43] 0.0112
[33, 31] 0.0112
[22, 43] 0.0112
[13, 53] 0.0112
[56, 13] 0.0112
[14, 58] 0.0112
[47, 26] 0.0112
[22, 50] 0.0112
[13, 61] 0.0112
[56, 20] 0.0112
[19, 60] 0.0112
[11, 73] 0.0112
[14, 71] 0.0112
[58, 30] 0.0112
[68, 20] 0.0112
[26, 64] 0.0112
[36, 54] 0.0112
[29, 61] 0.0112
[17, 76] 0.0112
[56, 37] 0.0112
[52, 42] 0.0112
[14, 80] 0.0112
[13, 85] 0.0112
[35, 64] 0.0112
[79, 20] 0.0112
[23, 76] 0.0112
[22, 77] 0.0112
[55, 45] 0.0112
[84, 20] 0.0112
[45, 61] 0.0112
[47, 61] 0.0112
[35, 75] 0.0112
[13, 98] 0.0112
[37, 76] 0.0112
[99, 14] 0.0112
[48, 65] 0.0112
[34, 82] 0.0112
[39, 80] 0.0112
[35, 85] 0.0112
[35, 86] 0.0112
[59, 65] 0.0112
[26, 98] 0.0112
[94, 31] 0.0112
[95, 30] 0.0112
[57, 70] 0.0112
[37, 91] 0.0112
[35, 96] 0.0112
[55, 76] 0.0112
[34, 97] 0.0112
[81, 51] 0.0112
[90, 43] 0.0112
[92, 43] 0.0112
[71, 65] 0.0112
[74, 65] 0.0112
[45, 95] 0.0112
[89, 51] 0.0112
[55, 86] 0.0112
[78, 65] 0.0112
[99, 46] 0.0112
[68, 81] 0.0112
[77, 78] 0.0112
[91, 63] 0.0112
[82, 72] 0.0112
[91, 64] 0.0112
[67, 93] 0.0112
[79, 81] 0.0112
[88, 74] 0.0112
[70, 94] 0.0112
[80, 93] 0.0112
[99, 81] 0.0112
[88, 95] 0.0112
[94, 97] 0.0112
[3, 6] 0.0113
[100, 28] 0.0113
[100, 76] 0.0113
[9, 10] 0.0113
[14, 8] 0.0113
[23, 4] 0.0113
[23, 8] 0.0113
[7, 31] 0.0113
[5, 38] 0.0113
[4, 41] 0.0113
[46, 8] 0.0113
[7, 51] 0.0113
[3, 59] 0.0113
[58, 8] 0.0113
[5, 61] 0.0113
[5, 62] 0.0113
[69, 4] 0.0113
[78, 8] 0.0113
[8, 85] 0.0113
[8, 93] 0.0113
[18, 10] 0.0113
[19, 10] 0.0113
[31, 10] 0.0113
[39, 21] 0.0113
[37, 28] 0.0113
[47, 19] 0.0113
[11, 51] 0.0113
[22, 44] 0.0113
[55, 18] 0.0113
[59, 17] 0.0113
[13, 60] 0.0113
[42, 32] 0.0113
[19, 65] 0.0113
[67, 18] 0.0113
[20, 65] 0.0113
[26, 60] 0.0113
[55, 34] 0.0113
[77, 12] 0.0113
[25, 64] 0.0113
[33, 59] 0.0113
[57, 36] 0.0113
[71, 21] 0.0113
[41, 52] 0.0113
[83, 10] 0.0113
[12, 85] 0.0113
[48, 50] 0.0113
[14, 85] 0.0113
[17, 84] 0.0113
[73, 30] 0.0113
[61, 42] 0.0113
[33, 72] 0.0113
[36, 74] 0.0113
[59, 52] 0.0113
[18, 95] 0.0113
[17, 97] 0.0113
[35, 82] 0.0113
[99, 20] 0.0113
[89, 31] 0.0113
[69, 53] 0.0113
[56, 67] 0.0113
[89, 38] 0.0113
[82, 40] 0.0113
[60, 64] 0.0113
[62, 64] 0.0113
[74, 53] 0.0113
[59, 70] 0.0113
[86, 43] 0.0113
[69, 64] 0.0113
[82, 52] 0.0113
[44, 91] 0.0113
[66, 71] 0.0113
[79, 62] 0.0113
[67, 76] 0.0113
[70, 73] 0.0113
[81, 63] 0.0113
[61, 85] 0.0113
[96, 53] 0.0113
[74, 76] 0.0113
[64, 87] 0.0113
[78, 73] 0.0113
[73, 87] 0.0113
[94, 72] 0.0113
[95, 74] 0.0113
[84, 87] 0.0113
[91, 85] 0.0113
[89, 98] 0.0113
[93, 94] 0.0113
[2, 7] 0.0114
[100, 69] 0.0114
[100, 97] 0.0114
[12, 2] 0.0114
[1, 18] 0.0114
[17, 6] 0.0114
[18, 9] 0.0114
[34, 7] 0.0114
[3, 48] 0.0114
[4, 63] 0.0114
[67, 3] 0.0114
[4, 74] 0.0114
[7, 74] 0.0114
[4, 86] 0.0114
[7, 87] 0.0114
[99, 2] 0.0114
[27, 18] 0.0114
[13, 32] 0.0114
[18, 30] 0.0114
[12, 46] 0.0114
[14, 52] 0.0114
[28, 43] 0.0114
[57, 15] 0.0114
[35, 40] 0.0114
[34, 45] 0.0114
[19, 62] 0.0114
[23, 59] 0.0114
[30, 52] 0.0114
[14, 72] 0.0114
[55, 31] 0.0114
[44, 43] 0.0114
[23, 65] 0.0114
[17, 72] 0.0114
[18, 74] 0.0114
[13, 80] 0.0114
[41, 53] 0.0114
[18, 80] 0.0114
[35, 65] 0.0114
[37, 64] 0.0114
[69, 32] 0.0114
[48, 53] 0.0114
[55, 47] 0.0114
[89, 15] 0.0114
[39, 65] 0.0114
[18, 86] 0.0114
[79, 25] 0.0114
[89, 18] 0.0114
[71, 30] 0.0114
[88, 20] 0.0114
[34, 76] 0.0114
[58, 52] 0.0114
[26, 85] 0.0114
[28, 83] 0.0114
[17, 96] 0.0114
[69, 48] 0.0114
[26, 91] 0.0114
[43, 76] 0.0114
[89, 32] 0.0114
[55, 67] 0.0114
[33, 91] 0.0114
[51, 76] 0.0114
[66, 62] 0.0114
[35, 98] 0.0114
[89, 46] 0.0114
[78, 64] 0.0114
[66, 77] 0.0114
[57, 87] 0.0114
[60, 85] 0.0114
[62, 84] 0.0114
[99, 50] 0.0114
[64, 86] 0.0114
[57, 94] 0.0114
[72, 85] 0.0114
[64, 98] 0.0114
[89, 75] 0.0114
[79, 86] 0.0114
[71, 94] 0.0114
[78, 92] 0.0114
[97, 76] 0.0114
[92, 82] 0.0114
[91, 94] 0.0114
[92, 94] 0.0114
[100, 13] 0.0115
[12, 4] 0.0115
[12, 6] 0.0115
[25, 7] 0.0115
[44, 6] 0.0115
[47, 4] 0.0115
[69, 9] 0.0115
[3, 71] 0.0115
[9, 73] 0.0115
[9, 76] 0.0115
[79, 7] 0.0115
[2, 80] 0.0115
[89, 5] 0.0115
[4, 94] 0.0115
[9, 95] 0.0115
[15, 19] 0.0115
[22, 15] 0.0115
[25, 18] 0.0115
[15, 29] 0.0115
[13, 31] 0.0115
[35, 16] 0.0115
[40, 10] 0.0115
[33, 23] 0.0115
[45, 13] 0.0115
[38, 29] 0.0115
[44, 20] 0.0115
[34, 35] 0.0115
[46, 26] 0.0115
[45, 29] 0.0115
[11, 64] 0.0115
[11, 65] 0.0115
[46, 32] 0.0115
[38, 40] 0.0115
[44, 35] 0.0115
[48, 31] 0.0115
[66, 16] 0.0115
[71, 10] 0.0115
[11, 71] 0.0115
[18, 70] 0.0115
[78, 15] 0.0115
[66, 27] 0.0115
[29, 64] 0.0115
[46, 48] 0.0115
[78, 19] 0.0115
[11, 89] 0.0115
[25, 76] 0.0115
[51, 53] 0.0115
[74, 32] 0.0115
[36, 71] 0.0115
[43, 65] 0.0115
[34, 74] 0.0115
[32, 76] 0.0115
[12, 96] 0.0115
[78, 30] 0.0115
[46, 64] 0.0115
[46, 69] 0.0115
[18, 98] 0.0115
[52, 64] 0.0115
[66, 53] 0.0115
[28, 94] 0.0115
[28, 97] 0.0115
[91, 30] 0.0115
[71, 51] 0.0115
[94, 32] 0.0115
[57, 74] 0.0115
[67, 64] 0.0115
[55, 77] 0.0115
[83, 51] 0.0115
[51, 85] 0.0115
[60, 76] 0.0115
[78, 62] 0.0115
[46, 97] 0.0115
[79, 65] 0.0115
[80, 64] 0.0115
[56, 97] 0.0115
[99, 55] 0.0115
[57, 98] 0.0115
[70, 81] 0.0115
[95, 63] 0.0115
[72, 95] 0.0115
[79, 91] 0.0115
[89, 94] 0.0115
[99, 92] 0.0115
[100, 7] 0.0115
[11, 100] 0.0116
[14, 4] 0.0116
[14, 6] 0.0116
[22, 2] 0.0116
[28, 9] 0.0116
[3, 36] 0.0116
[45, 5] 0.0116
[44, 7] 0.0116
[6, 51] 0.0116
[55, 4] 0.0116
[5, 65] 0.0116
[8, 92] 0.0116
[18, 21] 0.0116
[34, 10] 0.0116
[16, 38] 0.0116
[36, 19] 0.0116
[15, 41] 0.0116
[12, 48] 0.0116
[14, 48] 0.0116
[40, 20] 0.0116
[13, 52] 0.0116
[34, 32] 0.0116
[45, 25] 0.0116
[33, 37] 0.0116
[19, 52] 0.0116
[35, 38] 0.0116
[59, 18] 0.0116
[64, 10] 0.0116
[22, 58] 0.0116
[29, 52] 0.0116
[13, 76] 0.0116
[27, 62] 0.0116
[13, 79] 0.0116
[71, 20] 0.0116
[10, 87] 0.0116
[14, 86] 0.0116
[18, 85] 0.0116
[67, 37] 0.0116
[72, 31] 0.0116
[82, 21] 0.0116
[11, 93] 0.0116
[96, 10] 0.0116
[14, 94] 0.0116
[56, 52] 0.0116
[79, 32] 0.0116
[51, 63] 0.0116
[22, 95] 0.0116
[24, 94] 0.0116
[78, 43] 0.0116
[88, 34] 0.0116
[56, 71] 0.0116
[78, 50] 0.0116
[39, 94] 0.0116
[58, 76] 0.0116
[45, 92] 0.0116
[47, 98] 0.0116
[55, 94] 0.0116
[97, 53] 0.0116
[80, 71] 0.0116
[70, 87] 0.0116
[89, 71] 0.0116
[85, 76] 0.0116
[86, 76] 0.0116
[77, 86] 0.0116
[89, 87] 0.0116
[89, 97] 0.0116
[92, 95] 0.0116
[22, 3] 0.0117
[4, 49] 0.0117
[2, 73] 0.0117
[2, 76] 0.0117
[5, 91] 0.0117
[23, 16] 0.0117
[19, 21] 0.0117
[35, 14] 0.0117
[22, 28] 0.0117
[10, 43] 0.0117
[14, 40] 0.0117
[25, 36] 0.0117
[48, 17] 0.0117
[11, 53] 0.0117
[33, 32] 0.0117
[15, 52] 0.0117
[48, 21] 0.0117
[56, 16] 0.0117
[11, 62] 0.0117
[10, 65] 0.0117
[34, 42] 0.0117
[22, 56] 0.0117
[17, 62] 0.0117
[67, 14] 0.0117
[70, 10] 0.0117
[20, 64] 0.0117
[25, 62] 0.0117
[14, 73] 0.0117
[35, 52] 0.0117
[18, 71] 0.0117
[39, 52] 0.0117
[79, 16] 0.0117
[67, 30] 0.0117
[89, 10] 0.0117
[79, 21] 0.0117
[26, 76] 0.0117
[16, 87] 0.0117
[79, 26] 0.0117
[71, 32] 0.0117
[11, 92] 0.0117
[14, 90] 0.0117
[30, 74] 0.0117
[11, 96] 0.0117
[89, 26] 0.0117
[47, 69] 0.0117
[61, 51] 0.0117
[26, 94] 0.0117
[99, 23] 0.0117
[70, 53] 0.0117
[72, 53] 0.0117
[46, 86] 0.0117
[49, 85] 0.0117
[78, 58] 0.0117
[91, 41] 0.0117
[58, 87] 0.0117
[67, 80] 0.0117
[58, 91] 0.0117
[78, 76] 0.0117
[91, 61] 0.0117
[92, 64] 0.0117
[88, 79] 0.0117
[73, 96] 0.0117
[78, 94] 0.0117
[100, 35] 0.0118
[100, 60] 0.0118
[5, 18] 0.0118
[5, 19] 0.0118
[17, 8] 0.0118
[23, 2] 0.0118
[34, 3] 0.0118
[1, 56] 0.0118
[3, 74] 0.0118
[6, 94] 0.0118
[8, 97] 0.0118
